1	1	DOPA	30	3.39865E+11	1603018108	1605427162	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""8,DOP"", ""contract"": ""dolphintoken"" }, ""reserve"": ""712807.19478544 DOP"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""106897.7140 EOS"" } ]"
54	54	DOPBB	30	0	1603544047	1603544047	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,CRT"", ""contract"": ""carrotstoken"" }, ""reserve"": ""0.0000 CRT"" } ]"
55	55	DOPBC	30	0	1603544088	1603544088	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,RAB"", ""contract"": ""rabbitstoken"" }, ""reserve"": ""0.0000 RAB"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,CRT"", ""contract"": ""carrotstoken"" }, ""reserve"": ""0.0000 CRT"" } ]"
56	56	DOPBD	30	0	1603648596	1603648596	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""8,YFC"", ""contract"": ""yfctokenmain"" }, ""reserve"": ""0.00000000 YFC"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""8,DOP"", ""contract"": ""dolphintoken"" }, ""reserve"": ""0.00000000 DOP"" } ]"
57	57	DOPBE	30	10000000	1603726085	1603726123	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,MICH"", ""contract"": ""mine4charity"" }, ""reserve"": ""1000.0000 MICH"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,CRG"", ""contract"": ""efraimeosdev"" }, ""reserve"": ""1000.0000 CRG"" } ]"
58	58	DOPBF	30	296900	1603759146	1604570515	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""1.0084 EOS"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,TKT"", ""contract"": ""eossanguotkt"" }, ""reserve"": ""656.1287 TKT"" } ]"
59	59	DOPBG	30	0	1603778843	1603779215	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,KEY"", ""contract"": ""mkstaketoken"" }, ""reserve"": ""0.0000 KEY"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,CCC"", ""contract"": ""eoscccdotcom"" }, ""reserve"": ""0.0000 CCC"" } ]"
60	60	DOPBH	30	0	1603837263	1604680309	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""10,DMD"", ""contract"": ""eosdmdtokens"" }, ""reserve"": ""0.0000000000 DMD"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""8,DOP"", ""contract"": ""dolphintoken"" }, ""reserve"": ""0.00000000 DOP"" } ]"
61	61	DOPBI	30	957865	1603855269	1604722728	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""4,TKT"", ""contract"": ""eossanguotkt"" }, ""reserve"": ""9956.6004 TKT"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0888 EOS"" } ]"
62	62	DOPBJ	30	1046667538	1603858785	1605426260	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""8,PBTC"", ""contract"": ""btc.ptokens"" }, ""reserve"": ""13.16853650 PBTC"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""83218.4005 EOS"" } ]"
63	63	DOPBK	30	0	1603892615	1603892615	"[ { ""weight"": 2, ""symbol"": { ""symbol"": ""4,WOW"", ""contract"": ""tennisfortwo"" }, ""reserve"": ""0.0000 WOW"" }, { ""weight"": 98, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" } ]"
64	64	DOPBL	30	0	1603934279	1603934279	"[ { ""weight"": 2, ""symbol"": { ""symbol"": ""3,IQ"", ""contract"": ""everipediaiq"" }, ""reserve"": ""0.000 IQ"" }, { ""weight"": 98, ""symbol"": { ""symbol"": ""4,TPT"", ""contract"": ""eosiotptoken"" }, ""reserve"": ""0.0000 TPT"" } ]"
65	65	DOPBM	30	0	1603938196	1603938196	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""4,OGX"", ""contract"": ""organixtoken"" }, ""reserve"": ""0.0000 OGX"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""3,IQ"", ""contract"": ""everipediaiq"" }, ""reserve"": ""0.000 IQ"" } ]"
66	66	DOPBN	30	4870825954	1603959801	1605421832	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,DBG"", ""contract"": ""dvaultdtoken"" }, ""reserve"": ""6415218.8171 DBG"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""36985.7423 EOS"" } ]"
67	67	DOPBO	30	0	1603985630	1603985630	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,CAT"", ""contract"": ""eoscatstoken"" }, ""reserve"": ""0.0000 CAT"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
68	68	DOPBP	30	0	1603992100	1603992100	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""8,PBTC"", ""contract"": ""btc.ptokens"" }, ""reserve"": ""0.00000000 PBTC"" } ]"
69	69	DOPBQ	30	0	1604008350	1604507697	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""4,FAST"", ""contract"": ""fastecoadmin"" }, ""reserve"": ""0.0000 FAST"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
70	70	DOPBR	30	0	1604037096	1604037096	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""3,WAL"", ""contract"": ""whaleextoken"" }, ""reserve"": ""0.000 WAL"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" } ]"
71	71	DOPBS	30	0	1604050599	1604050599	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""8,PBTC"", ""contract"": ""btc.ptokens"" }, ""reserve"": ""0.00000000 PBTC"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
72	72	DOPBT	30	0	1604071903	1604071903	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""4,DBG"", ""contract"": ""dvaultdtoken"" }, ""reserve"": ""0.0000 DBG"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
73	73	DOPBU	30	0	1604075386	1604075386	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,FINTEH"", ""contract"": ""fintehdeploy"" }, ""reserve"": ""0.0000 FINTEH"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" } ]"
74	74	DOPBV	30	2213594	1604075660	1604491123	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""4,FINTEH"", ""contract"": ""fintehdeploy"" }, ""reserve"": ""4900.0000 FINTEH"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""10.0000 USDT"" } ]"
75	75	DOPBW	30	0	1604080640	1604111059	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""4,DBG"", ""contract"": ""dvaultdtoken"" }, ""reserve"": ""0.0000 DBG"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
76	76	DOPBX	30	0	1604080700	1604084201	"[ { ""weight"": 20, ""symbol"": { ""symbol"": ""4,DBG"", ""contract"": ""dvaultdtoken"" }, ""reserve"": ""0.0000 DBG"" }, { ""weight"": 80, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
77	77	DOPBY	30	0	1604094901	1604238720	"[ { ""weight"": 2, ""symbol"": { ""symbol"": ""8,DOP"", ""contract"": ""dolphintoken"" }, ""reserve"": ""0.00000000 DOP"" }, { ""weight"": 98, ""symbol"": { ""symbol"": ""4,VIG"", ""contract"": ""vig111111111"" }, ""reserve"": ""0.0000 VIG"" } ]"
78	78	DOPBZ	30	0	1604167996	1604167996	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""6,BOX"", ""contract"": ""token.defi"" }, ""reserve"": ""0.000000 BOX"" } ]"
79	79	DOPCA	30	0	1604241379	1604346594	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""4,TKT"", ""contract"": ""eossanguotkt"" }, ""reserve"": ""0.0000 TKT"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
80	80	DOPCB	30	0	1604244019	1604244019	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,TKT"", ""contract"": ""eossanguotkt"" }, ""reserve"": ""0.0000 TKT"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""6,BOX"", ""contract"": ""token.defi"" }, ""reserve"": ""0.000000 BOX"" } ]"
81	81	DOPCC	30	0	1604414638	1604414638	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""4,FINTEH"", ""contract"": ""fintehdeploy"" }, ""reserve"": ""0.0000 FINTEH"" } ]"
82	82	DOPCD	30	0	1604422959	1604490829	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,FINTEH"", ""contract"": ""fintehdeploy"" }, ""reserve"": ""0.0000 FINTEH"" } ]"
83	83	DOPCE	30	137890	1604427811	1604428304	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""4,CCC"", ""contract"": ""eoscccdotcom"" }, ""reserve"": ""1850.0000 CCC"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.1027 EOS"" } ]"
84	84	DOPCF	30	0	1604520652	1604521156	"[ { ""weight"": 20, ""symbol"": { ""symbol"": ""8,DOP"", ""contract"": ""dolphintoken"" }, ""reserve"": ""0.00000000 DOP"" }, { ""weight"": 80, ""symbol"": { ""symbol"": ""8,WEED"", ""contract"": ""weedcashntwk"" }, ""reserve"": ""0.00000000 WEED"" } ]"
85	85	DOPCG	30	0	1604566399	1605336067	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""4,WOW"", ""contract"": ""tennisfortwo"" }, ""reserve"": ""0.0000 WOW"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
86	86	DOPCH	30	16988	1604618726	1604618778	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""4,CCC"", ""contract"": ""eoscccdotcom"" }, ""reserve"": ""20.0000 CCC"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,KEY"", ""contract"": ""mkstaketoken"" }, ""reserve"": ""0.1443 KEY"" } ]"
87	87	DOPCI	30	13038404	1604662260	1604663406	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""8,POW"", ""contract"": ""eosiopowcoin"" }, ""reserve"": ""195.61580984 POW"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.8691 EOS"" } ]"
88	88	DOPCJ	30	0	1604766651	1604766651	"[ { ""weight"": 20, ""symbol"": { ""symbol"": ""8,DOP"", ""contract"": ""dolphintoken"" }, ""reserve"": ""0.00000000 DOP"" }, { ""weight"": 80, ""symbol"": { ""symbol"": ""4,DEOS"", ""contract"": ""eosdmddtoken"" }, ""reserve"": ""0.0000 DEOS"" } ]"
89	89	DOPCK	30	0	1604839278	1604839278	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""10,CRL"", ""contract"": ""coralfitoken"" }, ""reserve"": ""0.0000000000 CRL"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
90	90	DOPCL	30	0	1604895457	1604895457	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,CAD"", ""contract"": ""usdollarcoin"" }, ""reserve"": ""0.0000 CAD"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,USD"", ""contract"": ""usdollarcoin"" }, ""reserve"": ""0.0000 USD"" } ]"
91	91	DOPCM	30	0	1604920037	1604920037	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,LITE"", ""contract"": ""buildertoken"" }, ""reserve"": ""0.0000 LITE"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
92	92	DOPCN	30	0	1604980510	1604980510	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,DEOS"", ""contract"": ""eosdmddtoken"" }, ""reserve"": ""0.0000 DEOS"" } ]"
93	93	DOPCO	30	0	1604980573	1604980573	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""10,CRL"", ""contract"": ""coralfitoken"" }, ""reserve"": ""0.0000000000 CRL"" } ]"
94	94	DOPCP	30	0	1604980639	1604980639	"[ { ""weight"": 80, ""symbol"": { ""symbol"": ""10,DMD"", ""contract"": ""eosdmdtokens"" }, ""reserve"": ""0.0000000000 DMD"" }, { ""weight"": 20, ""symbol"": { ""symbol"": ""4,DEOS"", ""contract"": ""eosdmddtoken"" }, ""reserve"": ""0.0000 DEOS"" } ]"
95	95	DOPCQ	30	0	1604993906	1604993906	"[ { ""weight"": 20, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" }, { ""weight"": 80, ""symbol"": { ""symbol"": ""4,USD"", ""contract"": ""usdollarcoin"" }, ""reserve"": ""0.0000 USD"" } ]"
96	96	DOPCR	30	0	1605014272	1605014272	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""8,PBTC"", ""contract"": ""btc.ptokens"" }, ""reserve"": ""0.00000000 PBTC"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""8,DOP"", ""contract"": ""dolphintoken"" }, ""reserve"": ""0.00000000 DOP"" } ]"
97	97	DOPCS	30	0	1605080800	1605080800	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,USD"", ""contract"": ""usdollarcoin"" }, ""reserve"": ""0.0000 USD"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,CNY"", ""contract"": ""usdollarcoin"" }, ""reserve"": ""0.0000 CNY"" } ]"
98	98	DOPCT	30	0	1605080896	1605080896	"[ { ""weight"": 20, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" }, { ""weight"": 80, ""symbol"": { ""symbol"": ""4,USD"", ""contract"": ""usdollarcoin"" }, ""reserve"": ""0.0000 USD"" } ]"
99	99	DOPCU	30	0	1605250373	1605276944	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""8,DOP"", ""contract"": ""dolphintoken"" }, ""reserve"": ""0.00000000 DOP"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" } ]"
100	100	DOPCV	30	0	1605253663	1605276980	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""10,DMD"", ""contract"": ""eosdmdtokens"" }, ""reserve"": ""0.0000000000 DMD"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" } ]"
101	101	DOPCW	30	0	1605253850	1605276954	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,HUB"", ""contract"": ""eoshubtokens"" }, ""reserve"": ""0.0000 HUB"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" } ]"
102	102	DOPCX	30	4955092039	1605253957	1605426283	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""6,CASH"", ""contract"": ""polycashmain"" }, ""reserve"": ""136121.722569 CASH"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""18059.0609 EOS"" } ]"
103	103	DOPCY	30	0	1605278276	1605278763	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""8,PBTC"", ""contract"": ""btc.ptokens"" }, ""reserve"": ""0.00000000 PBTC"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" } ]"
104	104	DOPCZ	30	0	1605311416	1605348211	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""6,CASH"", ""contract"": ""polycashmain"" }, ""reserve"": ""0.000000 CASH"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""4,USDT"", ""contract"": ""tethertether"" }, ""reserve"": ""0.0000 USDT"" } ]"
105	105	DOPDA	30	0	1605321848	1605321848	"[ { ""weight"": 2, ""symbol"": { ""symbol"": ""10,DMD"", ""contract"": ""eosdmdtokens"" }, ""reserve"": ""0.0000000000 DMD"" }, { ""weight"": 98, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
106	106	DOPDB	30	0	1605321897	1605321897	"[ { ""weight"": 98, ""symbol"": { ""symbol"": ""10,DMD"", ""contract"": ""eosdmdtokens"" }, ""reserve"": ""0.0000000000 DMD"" }, { ""weight"": 2, ""symbol"": { ""symbol"": ""4,EOS"", ""contract"": ""eosio.token"" }, ""reserve"": ""0.0000 EOS"" } ]"
107	107	DOPDC	30	0	1605341361	1605341361	"[ { ""weight"": 50, ""symbol"": { ""symbol"": ""4,WOOL"", ""contract"": ""woolfintoken"" }, ""reserve"": ""0.0000 WOOL"" }, { ""weight"": 50, ""symbol"": { ""symbol"": ""6,CASH"", ""contract"": ""polycashmain"" }, ""reserve"": ""0.000000 CASH"" } ]"
